0.00420625414699316,0.9806320667266846,0.015161725692451
0.005678420886397362,0.2328551709651947,0.7614664435386658
0.0028317314572632313,0.9631134271621704,0.03405490890145302
0.9999532699584961,2.3491058527724817e-05,2.3275197236216627e-05
0.006752073764801025,0.10858066380023956,0.8846672773361206
0.9547064900398254,0.043191105127334595,0.0021024083252996206
0.802514374256134,0.1504313051700592,0.04705435782670975
0.9996399879455566,2.50539251283044e-05,0.00033495764364488423
0.009974085725843906,0.6761307716369629,0.3138951361179352
0.0012308203149586916,0.004786089062690735,0.9939830899238586
2.121529178111814e-05,0.9998279809951782,0.00015073658141773194
0.003100428031757474,0.009842841885983944,0.9870567917823792
0.00043737361556850374,0.017515162006020546,0.982047438621521
0.01933981664478779,0.009496609680354595,0.9711635708808899
0.00189585005864501,0.21515782177448273,0.7829463481903076
0.9784760475158691,0.017672497779130936,0.003851426299661398
0.052627019584178925,0.11343498528003693,0.8339380025863647
0.9843310713768005,0.012244964018464088,0.003424026072025299
3.279495649621822e-05,0.003571700071915984,0.9963955283164978
0.00010309356002835557,0.060481298714876175,0.9394155740737915
0.9993021488189697,0.0006505674682557583,4.730797081720084e-05
0.0008276342996396124,0.36989644169807434,0.629275918006897
0.0016736527904868126,0.02437807433307171,0.9739482998847961
0.0005842425744049251,0.9938241243362427,0.005591695196926594
0.5830110311508179,0.0008583050803281367,0.41613057255744934
0.9998433589935303,0.00012763444101437926,2.894650424423162e-05
0.9997345805168152,0.00023273447004612535,3.2669158827047795e-05
0.02859463170170784,0.9122980833053589,0.05910735949873924
0.9998412132263184,3.229003050364554e-05,0.00012649437121581286
3.4123855584766716e-05,0.9989963173866272,0.0009696224005892873
0.9254555702209473,0.07277792692184448,0.0017664885381236672
0.0010758652351796627,0.9932772517204285,0.0056468588300049305
0.9384874105453491,0.059429511427879333,0.002083071507513523
0.9965724945068359,0.0031585674732923508,0.0002689785906113684
1.3300270893523702e-06,0.0008534101070836186,0.9991452693939209
