Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0000.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0001.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0002.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0003.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0004.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0005.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0006.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0007.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0008.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0009.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0010.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0011.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0012.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0013.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0014.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0015.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0016.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0017.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0018.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0019.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0020.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0021.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0022.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0023.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0024.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0025.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0026.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0027.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0028.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0029.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0030.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0031.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0032.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0033.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0034.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0035.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0036.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0037.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0038.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0039.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0040.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0041.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0042.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0043.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0044.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0045.jpg	moe_szyslak
Simpsons character classifier at home\simpsons_dataset\moe_szyslak\pic_0046.jpg	moe_szyslak
