Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0000.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0001.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0002.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0003.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0004.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0005.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0007.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0008.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0009.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0010.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0011.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0012.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0013.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0014.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0015.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0016.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0017.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0018.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0019.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0020.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0021.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0022.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0023.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0024.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0025.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0026.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0027.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0028.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0029.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0030.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0031.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0032.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0033.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0034.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0035.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0036.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0037.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0038.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0039.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0040.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0041.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0042.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0043.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0044.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0045.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0046.jpg	milhouse_van_houten
Simpsons character classifier at home\simpsons_dataset\milhouse_van_houten\pic_0047.jpg	milhouse_van_houten
