Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0000.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0001.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0002.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0003.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0004.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0005.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0006.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0007.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0008.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0009.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0010.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0011.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0012.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0013.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0014.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0015.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0018.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0019.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0020.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0021.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0022.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0023.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0024.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0025.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0026.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0027.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0028.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0029.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0030.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0031.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0033.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0034.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0035.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0036.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0037.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0038.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0039.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0040.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0041.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0042.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0043.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0044.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0045.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0046.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0047.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0048.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0049.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0050.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0051.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0052.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0053.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0054.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0055.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0056.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0057.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0058.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0059.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0060.jpg	krusty_the_clown
Simpsons character classifier at home\simpsons_dataset\krusty_the_clown\pic_0061.jpg	krusty_the_clown
